ID,Name,Concepticon_ID,Concepticon_Gloss
1_body,body,1480,BODY
2_head,head,1256,HEAD
3_hair,hair,1040,HAIR
4_face,face,1560,FACE
5_eye,eye,1248,EYE
6_ear,ear,1247,EAR
7_nose,nose,1221,NOSE
8_mouth,mouth,674,MOUTH
9_teeth,teeth,1380,TOOTH
10_tongue,tongue,1205,TONGUE
11_breast,breast,1402,BREAST
12_belly,belly,1251,BELLY
13_armhand,arm/hand,2121,ARM OR HAND
14_elbow,elbow,981,ELBOW
15_palm,palm,1183,PALM OF HAND
16_finger,finger,1303,FINGER
17_fingernail,fingernail,1258,FINGERNAIL
18_leg,leg,1297,LEG
19_skin,skin,763,SKIN
20_bone,bone,1394,BONE
21_heart,heart,1223,HEART
22_blood,blood,946,BLOOD
23_urine,urine,1142,URINE
24_feces,feces,675,FAECES (EXCREMENT)
25_village,village,930,VILLAGE
26_house,house,1252,HOUSE
27_roof,roof,769,ROOF
28_door,door,1567,DOOR
29_firewood,firewood,10,FIREWOOD
30_broom,broom,245,BROOM
31_mortar,mortar,224,MORTAR CRUSHER
32_pestle,pestle,225,PESTLE
33_hammer,hammer,1481,HAMMER
34_knife,knife,1352,KNIFE
35_axe,axe,677,AXE
36_rope,rope,1218,ROPE
37_thread,thread,1161,THREAD
38_needle,needle,1382,NEEDLE (FOR SEWING)
39_cloth,cloth,1616,CLOTH
40_ring,ring,1374,RING
41_sun,sun,1343,SUN
42_moon,moon,1313,MOON
43_sky,sky,1732,SKY
44_star,star,1430,STAR
45_rain,rain,658,RAIN (PRECIPITATION)
46_water,water,948,WATER
47_river,river,666,RIVER
48_cloud,cloud,1489,CLOUD
49_lightning,lightning,1654,LIGHTNING
50_rainbow,rainbow,1733,RAINBOW
51_wind,wind,960,WIND
52_stone,stone,857,STONE
53_path,path,2252,PATH
54_sand,sand,671,SAND
55_fire,fire,221,FIRE
56_smoke,smoke,778,SMOKE (EXHAUST)
57_ash,ash,646,ASH
58_mud,mud,640,MUD
59_dust,dust,2,DUST
60_gold,gold,1369,GOLD
61_tree,tree,906,TREE
62_leaf,leaf,628,LEAF
63_root,root,670,ROOT
64_thorn,thorn,124,THORN
65_flower,flower,239,FLOWER
66_fruit,fruit,1507,FRUIT
